X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.200000e-03,2.000000e-06
0,1.60e-01,-4.00e-01,
1,3.20e-01,4.00e-01,
2,1.60e-01,-4.00e-01,
3,3.20e-01,4.00e-01,
4,3.20e-01,4.00e-01,
5,1.60e-01,-4.00e-01,
6,1.60e-01,4.00e-01,
7,3.20e-01,-4.00e-01,
8,1.60e-01,4.00e-01,
9,3.20e-01,-4.00e-01,
10,3.20e-01,-4.00e-01,
11,1.60e-01,4.00e-01,
12,3.20e-01,-4.00e-01,
13,1.60e-01,4.00e-01,
14,3.20e-01,4.00e-01,
15,1.60e-01,-4.00e-01,
16,3.20e-01,-4.00e-01,
17,1.60e-01,4.00e-01,
18,1.60e-01,4.00e-01,
19,3.20e-01,-4.00e-01,
20,1.60e-01,-4.00e-01,
21,3.20e-01,4.00e-01,
22,3.20e-01,4.00e-01,
23,1.60e-01,-4.00e-01,
24,1.60e-01,4.00e-01,
25,3.20e-01,-4.00e-01,
26,1.60e-01,4.00e-01,
27,3.20e-01,-4.00e-01,
28,1.60e-01,4.00e-01,
29,3.20e-01,-4.00e-01,
30,1.60e-01,4.00e-01,
31,3.20e-01,-4.00e-01,
32,1.60e-01,4.00e-01,
33,3.20e-01,-4.00e-01,
34,3.20e-01,4.00e-01,
35,1.60e-01,-4.00e-01,
36,1.60e-01,4.00e-01,
37,3.20e-01,-4.00e-01,
38,3.20e-01,4.00e-01,
39,1.60e-01,-4.00e-01,
40,1.60e-01,4.00e-01,
41,3.20e-01,-4.00e-01,
42,1.60e-01,-4.00e-01,
43,2.40e-01,4.00e-01,
44,1.60e-01,-4.00e-01,
45,3.20e-01,4.00e-01,
46,1.60e-01,4.00e-01,
47,3.20e-01,-4.00e-01,
48,1.60e-01,4.00e-01,
49,3.20e-01,-4.00e-01,
50,1.60e-01,4.00e-01,
51,3.20e-01,-4.00e-01,
52,3.20e-01,-4.00e-01,
53,1.60e-01,4.00e-01,
54,1.60e-01,-4.00e-01,
55,3.20e-01,4.00e-01,
56,1.60e-01,-4.00e-01,
57,3.20e-01,4.00e-01,
58,1.60e-01,-4.00e-01,
59,3.20e-01,4.00e-01,
60,3.20e-01,4.00e-01,
61,1.60e-01,-4.00e-01,
62,3.20e-01,4.00e-01,
63,1.60e-01,-4.00e-01,
64,3.20e-01,-4.00e-01,
65,1.60e-01,4.00e-01,
66,1.60e-01,-4.00e-01,
67,3.20e-01,4.00e-01,
68,1.60e-01,4.00e-01,
69,3.20e-01,-4.00e-01,
70,3.20e-01,4.00e-01,
71,1.60e-01,-4.00e-01,
72,1.60e-01,4.00e-01,
73,3.20e-01,-4.00e-01,
74,1.60e-01,4.00e-01,
75,3.20e-01,-4.00e-01,
76,3.20e-01,-4.00e-01,
77,1.60e-01,4.00e-01,
78,3.20e-01,4.00e-01,
79,1.60e-01,-4.00e-01,
80,1.60e-01,-4.00e-01,
81,3.20e-01,4.00e-01,
82,1.60e-01,4.00e-01,
83,3.20e-01,-4.00e-01,
84,1.60e-01,-4.00e-01,
85,3.20e-01,4.00e-01,
86,3.20e-01,-4.00e-01,
87,1.60e-01,4.00e-01,
88,1.60e-01,-4.00e-01,
89,3.20e-01,4.00e-01,
90,3.20e-01,-4.00e-01,
91,1.60e-01,4.00e-01,
92,3.20e-01,4.00e-01,
93,1.60e-01,-4.00e-01,
94,1.60e-01,-4.00e-01,
95,3.20e-01,4.00e-01,
96,1.60e-01,-4.00e-01,
97,3.20e-01,4.00e-01,
98,3.20e-01,-4.00e-01,
99,1.60e-01,4.00e-01,
100,1.60e-01,-4.00e-01,
101,3.20e-01,4.00e-01,
102,1.60e-01,-4.00e-01,
103,3.20e-01,4.00e-01,
104,1.60e-01,4.00e-01,
105,3.20e-01,-4.00e-01,
106,1.60e-01,4.00e-01,
107,3.20e-01,-8.00e-01,
108,2.40e-01,-4.00e-01,
109,3.20e-01,4.00e-01,
110,3.20e-01,4.00e-01,
111,1.60e-01,-4.00e-01,
112,1.60e-01,4.00e-01,
113,3.20e-01,-4.00e-01,
114,3.20e-01,-4.00e-01,
115,1.60e-01,4.00e-01,
116,1.60e-01,4.00e-01,
117,3.20e-01,-4.00e-01,
118,1.60e-01,4.00e-01,
119,3.20e-01,-4.00e-01,
120,1.60e-01,4.00e-01,
121,3.20e-01,-4.00e-01,
122,1.60e-01,4.00e-01,
123,3.20e-01,-4.00e-01,
124,1.60e-01,4.00e-01,
125,3.20e-01,-4.00e-01,
126,1.60e-01,-4.00e-01,
127,3.20e-01,4.00e-01,
128,1.60e-01,0.00e+00,
129,3.20e-01,-4.00e-01,
130,3.20e-01,-4.00e-01,
131,1.60e-01,4.00e-01,
132,1.60e-01,-4.00e-01,
133,3.20e-01,4.00e-01,
134,1.60e-01,-4.00e-01,
